"Time","Initiator","Event Stage","Event Type","Target","Target owner","Channel","Outcome"
"2018-10-31T13:14:22.699+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@58c37b3f[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@b5da257[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=f4874489-4c16-4a8b-b633-96037f91f765)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:14:12.376+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@ec1f012[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@75c0219e[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=sudo)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T13:14:11.971+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3619a69a[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@50b0f514[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=f4874489-4c16-4a8b-b633-96037f91f765)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:13:26.301+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@51f0ce70[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@25c8c901[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=sudo)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T13:13:25.944+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5e1e9654[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@951c0d6[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=f4874489-4c16-4a8b-b633-96037f91f765)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:12:24.647+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5e851cc2[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3d6646d2[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=janpa)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T13:12:24.469+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@17e0cb1c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@10b0fe46[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=cf890d16-ac6e-4703-8ff8-340274a1fea5)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:10:30.729+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6625839e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@69fa095e[_referenceValue=PRV(oid=2ce40dcc-5212-4d16-b482-c6414510d3c6, targetType={.../common/common-3}UserType, targetName=eetupihamaki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T13:10:30.505+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@78d38756[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:09:49.358+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6f8604c4[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@25f543d9[_referenceValue=PRV(oid=63f1ae9d-19d6-4348-8f29-450564c55edd, targetType={.../common/common-3}UserType, targetName=eetupihamaki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T13:09:48.986+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1c7c0ec0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7871d32e[_referenceValue=PRV(oid=63f1ae9d-19d6-4348-8f29-450564c55edd, targetType={.../common/common-3}UserType, targetName=63f1ae9d-19d6-4348-8f29-450564c55edd)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:09:21.005+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@278e48c0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@28ea3c63[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=Unix/Linux pääkäyttäjät)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T13:09:20.125+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@541c3db0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@22826cbe[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=f4874489-4c16-4a8b-b633-96037f91f765)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:08:46.897+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@779ff866[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@eefdbd2[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=Unix/Linux pääkäyttäjät)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-31T13:08:46.831+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3b2b9602[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@a7dea45[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=f4874489-4c16-4a8b-b633-96037f91f765)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:03:58.770+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2a96fa4[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@72e81568[_referenceValue=PRV(oid=63f1ae9d-19d6-4348-8f29-450564c55edd, targetType={.../common/common-3}UserType, targetName=eetupihamaki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T13:03:58.414+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@151406b1[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:03:05.179+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@705ee994[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@39c37c74[_referenceValue=PRV(oid=f4874489-4c16-4a8b-b633-96037f91f765, targetType={.../common/common-3}RoleType, targetName=Unix/Linux pääkäyttäjät)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T13:03:04.977+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@bb26d71[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:01:56.672+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3e26c338[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@39b38f21[_referenceValue=PRV(oid=c86a9619-dc6f-4e72-9251-d9e8bcef9807, targetType={.../common/common-3}RoleType, targetName=Unix/Linux pääkäyttäjät)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T13:01:55.956+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1bb174bf[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3f04b5d[_referenceValue=PRV(oid=c86a9619-dc6f-4e72-9251-d9e8bcef9807, targetType={.../common/common-3}RoleType, targetName=c86a9619-dc6f-4e72-9251-d9e8bcef9807)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:00:51.384+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@b476718[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2e282bd6[_referenceValue=PRV(oid=c86a9619-dc6f-4e72-9251-d9e8bcef9807, targetType={.../common/common-3}RoleType, targetName=Unix/Linux pääkäyttäjät)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T13:00:50.912+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3eaca620[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3f07a80b[_referenceValue=PRV(oid=c86a9619-dc6f-4e72-9251-d9e8bcef9807, targetType={.../common/common-3}RoleType, targetName=c86a9619-dc6f-4e72-9251-d9e8bcef9807)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T13:00:09.125+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@f487754[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@60d19bf0[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=eetupihamaki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T13:00:08.300+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3b17bc6c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@39521cf5[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:58:43.377+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@75ec2e5c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@198e250a[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=eetupihamaki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T12:58:42.942+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1f7c1e8b[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@36e00c25[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:54:54.127+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@22ea4a6b[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4aa49d49[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=eetu.pihamaki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T12:54:53.492+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@35534ad0[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@364f97b[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:54:06.144+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@73ad526e[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1d0dc787[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=Eetu Pihamäki)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","PARTIAL_ERROR"
"2018-10-31T12:54:05.401+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@32271b3c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@16ac8322[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:52:46.573+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@f8b8dbb[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7c495232[_referenceValue=PRV(oid=c86a9619-dc6f-4e72-9251-d9e8bcef9807, targetType={.../common/common-3}RoleType, targetName=Unix/Linux pääkäyttäjät)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:52:41.151+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@763d587c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:52:01.239+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@47a600a[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:43:11.811+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@574fd36b[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:42:11.328+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@61a1d372[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-31T12:42:11.266+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7d438982[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:40:21.703+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2aeedc10[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-31T12:40:21.635+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@39386ad[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:39:29.065+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6c46efee[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","FATAL_ERROR"
"2018-10-31T12:39:28.590+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@da8747d[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:35:24.097+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@51fa3784[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:28:05.350+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4e4365f8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","EXECUTE_CHANGES_RAW","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1521da41[_referenceValue=PRV(oid=fa55ed81-ef26-45a4-9183-c4f14bd14156, targetType={.../common/common-3}RoleType, targetName=Assignemnt & Inducement UNIX Group Metarole)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:28:05.131+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5be45f04[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","EXECUTE_CHANGES_RAW",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:18:22.869+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5ba205eb[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","EXECUTE_CHANGES_RAW","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@e1bc7c2[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:18:22.643+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@1573f792[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","EXECUTE_CHANGES_RAW","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6c169647[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:14:56.869+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@27d04b73[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@77a5bd9c[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:14:56.288+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7de01b9d[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","DELETE_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@259c0ec8[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T12:13:57.596+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@b252db[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","EXECUTE_CHANGES_RAW","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5aa1560c[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-31T12:13:57.333+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@27608236[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","EXECUTE_CHANGES_RAW","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@624f225c[_referenceValue=PRV(oid=017a3bc5-e102-4baa-bf93-369a90ec29dd, targetType={.../common/common-3}ResourceType, targetName=Unix Resource)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-31T11:59:18.564+02:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@70799044[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-26T15:42:31.682+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@20b8a971[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-24T13:56:51.945+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3eaee62[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","CREATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-22T19:17:42.461+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@182c7181[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","TERMINATE_SESSION",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
